
Note: No compatibility mode selected!


Circuit: * analog measurement system

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
in                                           0
out                                          0
vsignal#branch                               0


No. of Data Rows : 5008
                          * analog measurement system
                          Transient Analysis  Mon Sep 14 20:00:02  2026
--------------------------------------------------------------------------------
Index   time            v(in)           v(out)          
--------------------------------------------------------------------------------
353	3.462800e-04	8.225333e-03	8.600326e-03	
354	3.472800e-04	8.189438e-03	8.596416e-03	
355	3.482800e-04	8.153219e-03	8.592186e-03	
356	3.492800e-04	8.116678e-03	8.587637e-03	
357	3.502800e-04	8.079817e-03	8.582767e-03	
358	3.512800e-04	8.042636e-03	8.577578e-03	
359	3.522800e-04	8.005139e-03	8.572068e-03	
360	3.532800e-04	7.967325e-03	8.566239e-03	
361	3.542800e-04	7.929196e-03	8.560090e-03	
362	3.552800e-04	7.890755e-03	8.553621e-03	
363	3.562800e-04	7.852002e-03	8.546833e-03	
364	3.572800e-04	7.812939e-03	8.539725e-03	
365	3.582800e-04	7.773568e-03	8.532297e-03	
366	3.592800e-04	7.733890e-03	8.524550e-03	
367	3.602800e-04	7.693906e-03	8.516484e-03	
368	3.612800e-04	7.653619e-03	8.508099e-03	
369	3.622800e-04	7.613030e-03	8.499394e-03	
